speed,acceleration,impact_force,road_condition,is_accident,severity
49.5,1.83,7.62,muddy,1,medium
53.15,3.49,8.06,muddy,1,medium
61.08,2.02,8.97,dry,1,medium
58.82,1.38,8.37,wet,1,medium
59.27,2.8,7.97,icy,1,medium
34.39,4.94,4.23,gravel,0,none
101.14,4.91,1.01,wet,1,low
81.07,5.45,2.24,dry,1,low
74.18,3.82,4.33,dry,0,none
47.22,1.24,8.37,gravel,1,medium
56.19,4.62,3.82,icy,0,none
74.25,5.11,3.73,wet,0,none
64.83,4.6,4.27,dry,0,none
61.67,4.71,0.79,dry,0,none
78.45,3.75,5.5,dry,0,none
83.41,5.55,7.86,dry,1,medium
73.16,1.71,8.26,wet,1,medium
64.43,5.36,1.01,dry,0,none
46.3,5.17,7.99,muddy,1,medium
30.59,2.73,9.69,muddy,1,high
60.58,1.61,5.8,dry,0,none
48.36,5.92,5.01,icy,1,low
75.52,3.34,0.36,dry,0,none
25.47,2.79,6.43,icy,1,medium
72.69,4.14,1.54,dry,0,none
82.11,2.94,1.66,dry,0,none
59.97,2.22,2.12,wet,0,none
55.44,3.48,0.73,dry,0,none
46.06,3.82,9.93,dry,1,high
63.23,1.48,8.34,dry,1,medium
38.64,4.77,7.56,dry,1,medium
51.83,4.51,3.55,dry,0,none
69.21,4.17,1.22,wet,0,none
57.19,2.1,8.07,wet,1,medium
44.75,3.11,4.85,dry,0,none
46.87,2.44,7.57,gravel,1,medium
80.64,4.79,0.14,dry,1,low
54.38,2.43,2.91,dry,0,none
53.03,4.18,8.28,wet,1,medium
64.1,2.52,5.06,gravel,1,low
39.97,3.91,8.94,dry,1,medium
39.82,1.4,1.17,muddy,0,none
84.25,3.57,3.0,dry,0,none
68.33,1.84,4.94,dry,0,none
41.4,3.15,4.54,dry,0,none
50.75,5.47,7.91,wet,1,medium
69.66,2.33,1.81,dry,0,none
46.05,3.56,0.46,gravel,0,none
41.63,5.53,0.99,dry,0,none
51.41,1.91,8.38,gravel,1,medium
55.15,3.88,2.27,gravel,0,none
63.99,4.65,8.48,dry,1,medium
64.93,3.91,5.01,dry,0,none
40.73,3.57,8.89,dry,1,medium
51.2,3.77,9.2,dry,1,high
80.61,4.07,6.7,muddy,0,none
44.89,4.05,2.22,dry,0,none
59.35,2.84,3.6,wet,0,none
50.9,4.8,7.45,dry,1,medium
56.84,3.6,8.92,muddy,1,medium
72.25,5.97,9.69,muddy,1,high
49.16,0.63,8.25,gravel,1,medium
66.62,5.13,7.46,wet,1,medium
72.98,2.24,4.51,dry,0,none
39.57,2.6,9.14,wet,1,high
66.46,2.49,6.63,wet,0,none
37.86,3.61,9.24,wet,1,high
57.16,4.71,3.69,dry,0,none
55.95,1.41,5.03,wet,0,none
54.24,2.1,8.09,dry,1,medium
61.93,3.36,0.35,gravel,0,none
73.1,1.6,8.27,dry,1,medium
39.47,4.22,4.71,dry,0,none
57.05,1.79,6.61,muddy,0,none
71.32,3.65,3.35,wet,0,none
43.75,2.1,7.1,muddy,1,medium
35.04,4.08,4.41,gravel,0,none
35.1,2.06,0.86,icy,0,none
41.16,1.98,3.21,dry,0,none
82.65,2.68,9.45,dry,1,high
63.94,5.05,9.85,muddy,1,high
64.34,3.79,1.3,dry,0,none
73.99,4.47,6.0,wet,0,none
89.22,2.94,5.24,dry,0,none
61.05,2.69,7.17,dry,1,medium
56.38,5.38,1.97,icy,0,none
66.62,2.92,7.49,icy,1,medium
43.7,4.23,5.49,dry,0,none
87.2,2.02,6.46,dry,0,none
69.68,0.52,5.49,wet,0,none
45.24,2.71,3.03,muddy,0,none
93.08,5.81,8.33,dry,1,medium
63.58,4.44,4.79,dry,0,none
54.06,2.48,8.48,muddy,1,medium
58.63,2.61,4.62,dry,0,none
45.95,0.84,6.14,dry,0,none
45.81,2.96,6.06,dry,0,none
81.01,4.63,7.71,dry,1,medium
63.3,3.25,3.54,wet,0,none
56.07,3.88,0.08,dry,0,none
43.01,4.46,5.59,icy,1,low
19.9,3.36,1.62,dry,0,none
51.98,1.1,2.9,gravel,0,none
70.34,3.14,5.72,wet,0,none
84.54,3.58,3.07,dry,0,none
84.16,3.05,7.56,dry,1,medium
72.21,3.71,0.54,dry,0,none
55.04,1.26,0.88,wet,0,none
69.95,4.46,7.04,wet,1,medium
67.66,2.42,5.61,gravel,1,low
63.69,3.91,9.79,dry,1,high
63.2,1.32,7.64,wet,1,medium
58.69,3.98,8.17,dry,1,medium
62.26,3.82,9.06,wet,1,high
49.54,3.07,0.68,wet,0,none
69.44,5.99,4.12,icy,0,none
68.27,0.61,2.35,icy,0,none
67.31,1.07,1.22,dry,0,none
61.39,4.36,6.67,dry,0,none
71.06,1.21,9.26,muddy,1,high
51.19,1.61,0.81,dry,0,none
44.13,3.4,6.87,wet,0,none
51.84,3.2,6.61,muddy,0,none
56.12,5.86,8.19,muddy,1,medium
58.89,0.9,4.49,dry,0,none
42.77,3.68,5.34,dry,0,none
67.52,1.65,1.41,gravel,0,none
48.43,1.84,7.38,gravel,1,medium
76.89,4.55,2.76,gravel,0,none
65.75,2.4,4.27,dry,0,none
71.38,4.5,2.12,dry,0,none
91.67,3.47,6.08,gravel,1,medium
53.56,3.5,1.99,muddy,0,none
72.96,4.79,6.54,muddy,0,none
23.62,2.85,9.74,dry,1,high
57.41,2.38,2.29,gravel,0,none
56.53,3.94,0.4,dry,0,none
51.65,4.26,8.76,dry,1,medium
46.96,4.89,1.82,muddy,0,none
53.2,2.21,8.06,icy,1,medium
60.95,3.01,1.5,dry,0,none
39.55,2.66,4.88,dry,0,none
55.84,2.42,9.37,muddy,1,high
77.73,4.68,6.61,dry,0,none
63.23,3.23,0.02,icy,0,none
36.4,1.15,4.45,wet,0,none
78.59,4.55,9.62,dry,1,high
71.1,5.18,3.34,gravel,0,none
27.3,1.28,2.82,gravel,0,none
53.76,5.16,9.38,dry,1,high
29.85,2.84,9.32,dry,1,high
55.92,5.72,5.1,dry,0,none
55.97,1.52,4.88,dry,0,none
68.63,5.25,5.7,wet,0,none
67.48,5.27,5.1,gravel,1,low
81.11,2.84,0.74,dry,0,none
68.73,2.43,6.24,dry,0,none
54.12,2.11,0.32,icy,0,none
54.86,4.59,2.59,icy,0,none
65.65,5.14,0.2,wet,0,none
49.33,1.78,9.45,dry,1,high
69.08,2.01,2.18,dry,0,none
57.62,1.68,0.85,dry,0,none
66.54,5.04,2.08,icy,0,none
74.09,2.63,6.41,wet,0,none
65.34,5.11,4.74,dry,0,none
72.46,4.45,9.8,dry,1,high
92.98,5.33,4.1,gravel,1,low
65.15,2.8,5.27,dry,0,none
59.96,2.1,9.28,icy,1,high
54.08,0.98,4.59,wet,0,none
71.02,2.04,3.67,dry,0,none
84.83,1.0,7.86,gravel,1,medium
77.56,2.47,4.64,wet,0,none
41.56,3.55,8.02,gravel,1,medium
53.05,1.22,0.76,wet,0,none
40.17,3.83,1.89,gravel,0,none
43.39,0.79,1.2,muddy,0,none
61.56,3.09,6.68,wet,0,none
45.58,3.98,4.05,icy,0,none
65.73,3.06,8.01,dry,1,medium
46.54,5.3,2.12,dry,0,none
53.61,2.12,7.07,muddy,1,medium
75.16,1.51,3.52,wet,0,none
69.27,1.19,5.41,muddy,0,none
75.36,0.5,0.6,dry,0,none
43.14,2.88,9.58,dry,1,high
51.59,2.18,6.76,wet,0,none
58.46,1.24,3.0,dry,0,none
59.42,1.65,0.91,dry,0,none
49.73,2.76,3.51,icy,0,none
84.57,1.12,7.91,wet,1,medium
63.7,0.64,4.43,gravel,0,none
67.9,3.66,1.59,gravel,0,none
61.51,3.35,3.96,dry,0,none
38.86,3.25,1.5,dry,0,none
58.56,4.59,5.94,wet,0,none
36.88,0.75,6.32,gravel,1,medium
74.63,2.55,9.08,dry,1,high
70.76,5.28,1.01,gravel,0,none
45.12,1.81,0.24,wet,0,none
50.51,3.21,7.88,dry,1,medium
74.15,3.22,4.29,dry,0,none
60.49,1.19,7.65,dry,1,medium
56.51,1.92,6.74,wet,0,none
78.55,1.97,2.67,gravel,0,none
83.25,5.25,0.13,dry,1,low
66.16,4.99,3.58,dry,0,none
42.19,4.09,5.57,wet,0,none
62.56,4.98,9.92,dry,1,high
50.84,0.66,6.6,wet,0,none
57.95,3.88,1.22,icy,0,none
59.64,2.58,2.61,dry,0,none
58.22,2.48,5.53,wet,0,none
26.11,1.81,6.35,wet,0,none
53.93,3.29,6.49,dry,0,none
67.79,3.61,3.66,dry,0,none
56.52,2.53,5.33,muddy,0,none
61.05,0.61,5.08,wet,0,none
78.33,1.12,9.91,wet,1,high
70.91,3.83,3.63,icy,0,none
66.74,5.35,5.21,dry,0,none
36.79,4.14,3.58,dry,0,none
37.31,4.38,3.59,muddy,0,none
48.13,1.55,3.69,dry,0,none
66.68,2.34,9.07,dry,1,high
69.92,0.91,0.5,dry,0,none
63.82,3.8,6.48,dry,0,none
50.25,4.29,7.57,dry,1,medium
67.8,3.69,9.44,icy,1,high
41.33,1.78,0.59,icy,0,none
78.95,2.06,5.71,muddy,0,none
72.11,0.83,9.6,icy,1,high
58.66,1.03,7.45,dry,1,medium
51.63,5.44,2.6,dry,0,none
53.52,2.63,2.93,icy,0,none
61.82,1.76,6.45,dry,0,none
78.69,5.64,9.42,gravel,1,high
74.62,3.53,4.95,dry,0,none
78.65,3.46,9.33,wet,1,high
45.76,1.81,3.1,dry,0,none
74.92,1.04,4.56,wet,0,none
51.03,2.85,0.73,gravel,0,none
65.82,0.86,5.1,dry,0,none
21.17,5.78,9.79,dry,1,high
81.04,2.07,9.97,dry,1,high
104.14,2.01,4.53,gravel,0,none
61.75,3.59,5.72,dry,0,none
56.92,2.08,8.15,icy,1,medium
70.17,1.79,5.41,gravel,1,low
63.98,3.46,8.74,gravel,1,medium
58.49,1.5,0.22,wet,0,none
51.0,1.31,9.76,icy,1,high
48.1,3.7,3.19,dry,0,none
64.76,2.61,4.4,muddy,0,none
87.33,4.73,3.29,wet,1,low
47.13,5.58,9.38,icy,1,high
87.82,2.03,2.59,wet,0,none
37.0,4.23,6.02,muddy,0,none
43.8,4.26,1.13,dry,0,none
81.22,3.08,1.69,icy,0,none
58.33,1.33,6.34,dry,0,none
55.27,4.21,1.49,dry,0,none
80.13,5.11,7.25,gravel,1,medium
59.66,1.86,7.2,dry,1,medium
48.34,3.51,6.79,gravel,1,medium
49.65,0.79,0.6,icy,0,none
66.95,3.82,4.29,dry,0,none
65.49,5.15,7.29,dry,1,medium
33.52,1.59,4.19,wet,0,none
71.69,2.08,3.39,dry,0,none
40.77,4.93,1.46,dry,0,none
60.91,3.15,7.46,wet,1,medium
26.33,3.11,8.49,dry,1,medium
56.37,5.95,6.31,gravel,1,medium
82.94,3.32,2.86,dry,0,none
66.79,5.19,5.97,gravel,1,low
87.29,5.21,7.32,wet,1,medium
73.62,1.66,4.67,muddy,0,none
60.62,5.66,8.13,icy,1,medium
65.48,4.16,3.49,dry,0,none
75.08,2.88,7.99,dry,1,medium
39.42,4.68,3.12,dry,0,none
59.23,2.28,4.13,muddy,0,none
88.49,5.42,3.6,dry,1,low
46.09,1.68,5.45,dry,0,none
40.05,1.31,8.17,dry,1,medium
67.42,1.19,9.78,dry,1,high
39.24,3.0,8.22,dry,1,medium
71.45,5.05,1.0,icy,0,none
74.4,4.23,2.66,dry,0,none
38.62,1.17,0.98,dry,0,none
39.45,2.62,9.92,dry,1,high
89.46,3.09,6.62,gravel,1,medium
76.68,5.76,5.89,wet,0,none
59.82,5.96,3.87,dry,0,none
48.81,3.77,1.07,dry,0,none
44.0,2.63,9.66,wet,1,high
43.58,0.96,8.19,dry,1,medium
74.06,5.95,3.49,gravel,0,none
53.63,1.21,1.44,dry,0,none
51.28,1.93,2.04,gravel,0,none
66.35,2.46,0.74,muddy,0,none
86.59,4.03,7.49,dry,1,medium
39.35,3.36,5.1,dry,0,none
81.47,2.41,3.3,gravel,0,none
73.89,1.98,5.49,muddy,0,none
69.23,2.73,8.37,dry,1,medium
27.98,0.9,5.72,wet,0,none
31.52,2.82,8.0,wet,1,medium
78.52,2.04,8.71,dry,1,medium
64.33,4.75,6.13,gravel,1,medium
71.39,3.39,9.67,wet,1,high
48.58,2.08,6.15,wet,0,none
52.82,1.52,9.09,wet,1,high
76.59,1.87,3.13,icy,0,none
55.78,0.83,2.58,dry,0,none
70.12,2.64,6.4,gravel,1,medium
59.78,2.85,0.47,dry,0,none
48.72,5.36,7.53,gravel,1,medium
60.09,2.58,6.4,dry,0,none
65.07,5.03,8.22,dry,1,medium
50.3,2.06,2.64,dry,0,none
67.67,5.56,3.6,dry,0,none
60.35,4.79,9.21,dry,1,high
70.98,1.97,3.43,dry,0,none
52.06,1.59,5.07,dry,0,none
61.49,1.18,2.52,dry,0,none
78.25,3.6,5.83,wet,0,none
48.53,4.65,9.09,muddy,1,high
62.09,3.31,7.19,dry,1,medium
63.56,4.21,7.21,dry,1,medium
70.33,1.93,5.83,icy,1,low
52.68,5.43,6.2,muddy,0,none
72.29,2.83,6.23,muddy,0,none
77.07,3.15,9.01,icy,1,high
55.04,3.3,6.6,dry,0,none
50.39,5.11,5.96,dry,0,none
66.3,5.66,8.66,dry,1,medium
66.72,1.43,1.29,muddy,0,none
97.13,3.6,0.49,dry,0,none
63.47,4.82,0.16,icy,0,none
64.22,0.76,5.5,dry,0,none
46.78,4.21,6.47,dry,0,none
54.37,1.06,4.67,dry,0,none
58.78,4.21,8.16,dry,1,medium
91.37,4.27,6.16,dry,0,none
42.71,5.0,2.14,wet,0,none
54.12,5.61,0.23,dry,0,none
62.4,4.76,3.98,dry,0,none
71.34,5.95,2.28,wet,0,none
58.96,4.21,6.87,dry,0,none
70.42,5.31,6.65,muddy,0,none
86.12,4.63,1.86,dry,1,low
67.7,1.1,0.75,dry,0,none
59.44,3.89,9.58,dry,1,high
24.78,2.32,7.61,dry,1,medium
37.41,3.88,9.67,gravel,1,high
62.53,1.18,5.07,muddy,0,none
57.92,3.91,8.41,wet,1,medium
54.77,4.52,4.63,dry,0,none
55.97,4.65,4.74,wet,0,none
68.37,5.44,7.97,dry,1,medium
57.9,4.17,7.38,dry,1,medium
62.95,4.58,5.04,dry,0,none
73.09,5.12,1.05,dry,0,none
53.43,5.72,1.82,icy,0,none
39.29,5.23,7.49,gravel,1,medium
53.77,2.44,6.82,wet,0,none
53.41,2.57,2.38,wet,0,none
42.34,5.32,6.79,dry,0,none
45.77,0.6,3.47,gravel,0,none
47.86,3.4,2.78,dry,0,none
49.02,2.24,9.39,muddy,1,high
84.95,1.95,3.98,dry,0,none
39.48,1.7,3.02,icy,0,none
50.67,5.25,7.67,dry,1,medium
53.12,3.29,2.67,dry,0,none
89.03,0.91,3.31,dry,0,none
49.54,0.99,2.63,dry,0,none
59.9,2.52,3.93,wet,0,none
55.67,1.94,0.68,dry,0,none
53.97,2.29,0.72,wet,0,none
47.2,2.3,1.27,dry,0,none
82.86,1.75,2.33,wet,0,none
60.37,1.91,1.04,dry,0,none
58.47,4.38,1.32,dry,0,none
90.83,3.55,9.78,icy,1,high
46.88,4.82,7.74,wet,1,medium
63.08,1.28,2.97,dry,0,none
59.4,1.44,4.75,wet,0,none
51.09,5.48,5.45,wet,0,none
76.6,3.06,7.87,dry,1,medium
63.11,1.84,2.81,muddy,0,none
55.47,3.8,9.02,muddy,1,high
87.7,4.77,2.59,icy,1,low
74.58,5.05,4.18,icy,0,none
52.7,1.85,2.29,dry,0,none
44.21,2.05,1.81,dry,0,none
72.85,4.07,3.44,dry,0,none
86.94,4.73,1.3,dry,1,low
35.19,3.4,3.24,gravel,0,none
67.86,4.85,8.91,dry,1,medium
48.98,2.01,9.19,muddy,1,high
68.24,2.9,9.41,dry,1,high
67.93,5.59,6.61,wet,0,none
58.11,0.55,4.0,dry,0,none
54.03,5.1,5.78,dry,0,none
41.49,5.16,8.27,gravel,1,medium
59.37,0.85,3.22,dry,0,none
71.09,2.43,8.1,dry,1,medium
73.34,0.62,9.11,muddy,1,high
76.59,1.69,6.29,dry,0,none
60.41,3.96,0.5,dry,0,none
56.97,2.1,8.51,muddy,1,medium
57.43,2.83,8.42,dry,1,medium
56.38,1.9,9.97,wet,1,high
41.48,1.17,6.8,dry,0,none
36.4,1.84,6.29,dry,0,none
51.92,5.21,7.39,dry,1,medium
40.04,1.35,6.08,muddy,0,none
48.81,3.06,2.61,muddy,0,none
63.51,3.07,7.77,wet,1,medium
37.67,4.01,4.59,dry,0,none
50.89,5.8,2.19,gravel,0,none
84.99,5.04,4.07,dry,1,low
70.96,4.28,3.03,gravel,0,none
73.92,5.72,7.19,wet,1,medium
57.73,2.56,8.2,gravel,1,medium
41.02,5.73,4.36,wet,0,none
74.67,2.86,6.78,wet,0,none
57.85,1.68,7.73,dry,1,medium
83.54,2.26,1.75,dry,0,none
48.92,5.84,6.32,dry,0,none
63.56,5.92,3.39,wet,0,none
47.39,3.32,3.28,wet,0,none
58.94,2.35,6.36,icy,1,medium
67.25,3.7,9.15,dry,1,high
50.83,2.51,9.83,dry,1,high
66.07,0.65,7.28,dry,1,medium
60.97,4.99,0.53,dry,0,none
79.92,3.59,0.64,wet,0,none
65.21,4.31,0.61,wet,0,none
53.7,3.98,9.76,dry,1,high
49.85,1.15,1.43,gravel,0,none
75.96,3.07,3.22,wet,0,none
53.78,3.59,2.61,dry,0,none
34.89,4.92,9.24,dry,1,high
45.17,4.68,4.39,wet,0,none
43.91,4.61,5.96,muddy,0,none
60.19,5.46,2.01,gravel,0,none
71.67,1.96,6.67,muddy,0,none
76.41,5.58,9.18,gravel,1,high
65.4,2.21,1.87,dry,0,none
72.73,1.14,0.5,wet,0,none
47.95,0.63,3.97,wet,0,none
71.59,3.15,1.69,dry,0,none
51.49,3.55,1.46,dry,0,none
63.65,1.58,3.93,icy,0,none
40.09,4.62,0.75,muddy,0,none
42.34,5.23,8.16,dry,1,medium
48.62,5.03,1.83,dry,0,none
75.88,1.18,0.45,wet,0,none
57.54,5.55,2.73,dry,0,none
65.63,5.49,9.04,dry,1,high
59.89,5.26,9.51,dry,1,high
72.21,2.29,4.19,dry,0,none
45.4,4.65,0.74,dry,0,none
76.03,3.38,1.22,dry,0,none
44.66,5.11,1.94,dry,0,none
46.86,4.95,7.94,dry,1,medium
36.18,1.75,4.65,dry,0,none
59.9,0.55,5.31,muddy,0,none
67.67,5.23,8.5,muddy,1,medium
61.22,5.02,3.09,dry,0,none
26.68,2.78,3.34,gravel,0,none
59.04,1.67,6.18,icy,1,medium
38.64,1.03,7.97,icy,1,medium
95.73,1.46,1.15,dry,0,none
39.61,0.83,3.56,dry,0,none
84.76,4.74,6.15,dry,1,medium
42.81,3.97,8.88,dry,1,medium
52.35,4.05,8.13,gravel,1,medium
87.12,5.43,7.73,dry,1,medium
62.68,5.5,4.31,gravel,0,none
63.56,5.29,0.39,icy,0,none
71.82,4.12,8.48,dry,1,medium
67.53,5.04,2.88,dry,0,none
44.85,2.73,5.7,muddy,0,none
51.48,1.04,1.0,dry,0,none
60.35,1.94,2.46,dry,0,none
67.12,4.7,0.7,dry,0,none
83.72,3.17,3.24,dry,0,none
66.95,5.28,0.46,gravel,0,none
71.7,4.46,5.4,gravel,1,low
60.43,3.47,0.52,wet,0,none
79.68,4.18,2.73,dry,0,none
58.19,5.27,9.6,muddy,1,high
65.37,5.69,8.82,muddy,1,medium
55.3,1.33,6.39,dry,0,none
68.8,3.18,0.99,muddy,0,none
69.89,5.25,6.09,dry,0,none
87.94,3.66,4.41,wet,0,none
69.09,1.26,4.46,gravel,0,none
59.26,4.11,4.33,gravel,0,none
45.16,1.79,3.44,wet,0,none
44.88,5.29,5.05,dry,0,none
50.84,1.08,9.04,wet,1,high
39.4,2.75,9.8,muddy,1,high
75.04,1.91,0.76,dry,0,none
53.18,0.67,6.06,muddy,0,none
51.68,5.0,2.48,wet,0,none
32.24,2.2,8.45,dry,1,medium
79.49,2.56,3.98,dry,0,none
59.57,1.42,9.16,gravel,1,high
78.27,2.78,4.54,wet,0,none
54.4,5.06,1.77,wet,0,none
49.53,4.83,3.73,icy,0,none
44.2,2.47,9.99,gravel,1,high
39.11,3.93,8.02,wet,1,medium
50.37,0.88,6.19,dry,0,none
60.46,1.91,3.07,wet,0,none
51.93,3.07,9.27,muddy,1,high
64.72,4.13,0.07,dry,0,none
62.28,1.96,9.06,dry,1,high
52.78,2.49,3.27,dry,0,none
47.77,1.89,4.43,wet,0,none
39.27,0.94,7.09,wet,1,medium
75.63,3.02,5.56,dry,0,none
74.63,3.57,9.23,icy,1,high
58.33,3.31,2.93,muddy,0,none
65.03,3.41,6.87,dry,0,none
27.12,1.73,6.59,dry,0,none
70.36,3.15,9.92,icy,1,high
76.34,2.73,1.07,dry,0,none
52.32,4.42,1.79,dry,0,none
68.58,0.59,1.6,wet,0,none
47.42,1.59,7.65,dry,1,medium
56.06,4.73,8.17,dry,1,medium
55.94,5.27,5.26,gravel,1,low
77.43,3.09,7.19,dry,1,medium
69.67,2.86,1.27,wet,0,none
50.44,1.16,1.65,dry,0,none
39.56,1.7,8.24,icy,1,medium
45.94,1.65,9.24,icy,1,high
70.66,3.55,6.91,icy,1,medium
64.49,3.91,8.31,wet,1,medium
64.67,3.98,9.22,dry,1,high
77.47,5.61,6.64,muddy,0,none
49.93,3.8,5.77,wet,0,none
49.29,2.09,2.08,wet,0,none
77.14,4.85,7.2,wet,1,medium
68.0,5.38,2.17,dry,0,none
63.78,5.02,5.82,dry,0,none
47.12,5.8,7.96,wet,1,medium
54.99,1.09,7.85,dry,1,medium
62.29,1.59,0.29,dry,0,none
70.15,0.76,2.85,gravel,0,none
49.8,3.93,7.63,dry,1,medium
45.95,0.92,5.99,dry,0,none
85.47,4.03,8.16,dry,1,medium
33.42,2.42,5.2,gravel,1,low
52.12,5.65,7.35,dry,1,medium
42.25,1.32,5.02,dry,0,none
64.06,4.51,7.51,dry,1,medium
55.65,2.61,9.18,dry,1,high
57.02,3.5,3.2,muddy,0,none
47.8,3.1,7.91,dry,1,medium
54.15,5.83,5.02,wet,0,none
67.58,4.66,0.72,dry,0,none
46.21,5.18,8.29,dry,1,medium
98.81,4.42,6.77,muddy,0,none
42.36,0.59,1.22,gravel,0,none
67.39,2.92,5.46,dry,0,none
50.25,4.75,3.41,dry,0,none
54.45,2.57,3.33,dry,0,none
83.95,5.81,7.72,wet,1,medium
52.03,0.92,3.08,wet,0,none
66.26,3.93,6.17,dry,0,none
53.78,1.67,0.51,muddy,0,none
34.35,3.34,3.47,muddy,0,none
69.84,1.29,0.02,dry,0,none
60.94,0.92,4.63,wet,0,none
69.82,3.22,3.54,wet,0,none
85.17,2.2,3.76,dry,0,none
43.05,4.74,5.75,icy,1,low
65.7,1.98,5.01,muddy,0,none
56.43,4.01,2.12,dry,0,none
39.2,5.62,6.43,dry,0,none
54.64,5.06,3.78,dry,0,none
71.86,1.89,9.12,wet,1,high
63.18,3.47,7.57,dry,1,medium
59.73,0.54,4.97,gravel,0,none
72.65,1.37,4.19,dry,0,none
70.62,2.8,1.04,dry,0,none
80.23,2.15,4.33,dry,0,none
56.25,5.79,0.32,dry,0,none
82.7,4.68,7.16,icy,1,medium
68.54,4.5,0.59,muddy,0,none
82.33,1.02,0.12,dry,0,none
62.69,4.98,7.12,dry,1,medium
69.64,4.72,9.68,muddy,1,high
58.08,5.61,4.81,dry,0,none
71.64,4.96,7.88,wet,1,medium
77.52,1.34,2.34,dry,0,none
71.71,4.96,4.95,icy,0,none
51.39,3.69,8.27,dry,1,medium
55.56,3.15,9.14,wet,1,high
58.15,4.85,3.67,dry,0,none
62.72,5.09,6.65,dry,0,none
51.34,2.84,1.23,dry,0,none
56.3,1.73,8.16,wet,1,medium
66.78,5.9,6.6,gravel,1,medium
37.61,0.61,1.92,dry,0,none
75.48,3.71,1.51,dry,0,none
58.02,3.37,5.12,wet,0,none
62.44,3.82,3.27,icy,0,none
57.66,4.35,6.36,dry,0,none
75.72,1.14,6.23,icy,1,medium
73.91,5.34,1.51,muddy,0,none
61.77,0.95,2.95,dry,0,none
75.1,4.06,2.18,gravel,0,none
84.05,1.75,4.31,dry,0,none
62.22,2.69,2.94,icy,0,none
47.5,2.24,2.07,gravel,0,none
40.11,4.34,1.24,wet,0,none
54.07,5.72,0.9,wet,0,none
68.9,1.27,1.76,dry,0,none
63.9,1.89,2.45,wet,0,none
70.55,0.65,3.82,dry,0,none
33.6,1.86,6.07,wet,0,none
60.19,2.84,3.68,dry,0,none
65.14,4.82,0.72,dry,0,none
58.62,2.23,9.74,dry,1,high
67.71,5.65,6.42,wet,0,none
43.81,1.37,5.23,wet,0,none
36.17,4.6,2.73,dry,0,none
62.84,5.17,9.53,gravel,1,high
51.48,4.72,2.0,wet,0,none
63.18,3.56,4.43,muddy,0,none
41.78,5.91,0.6,dry,0,none
41.66,3.4,7.8,dry,1,medium
67.92,1.86,3.93,dry,0,none
38.4,2.84,7.74,dry,1,medium
65.65,5.01,2.45,icy,0,none
49.71,0.63,5.49,dry,0,none
64.12,1.73,0.79,dry,0,none
59.77,4.88,6.64,wet,0,none
86.45,4.51,3.07,dry,1,low
69.59,1.6,8.15,icy,1,medium
37.51,3.38,2.27,dry,0,none
68.09,0.95,1.09,dry,0,none
62.27,5.14,1.1,dry,0,none
58.36,3.07,5.69,dry,0,none
55.04,3.29,9.13,dry,1,high
47.18,5.76,0.04,icy,0,none
59.27,4.77,0.31,gravel,0,none
39.11,1.74,4.92,wet,0,none
51.07,1.44,6.73,dry,0,none
38.22,3.04,5.43,wet,0,none
43.79,1.28,7.08,wet,1,medium
54.75,1.49,7.61,dry,1,medium
69.06,1.51,0.41,dry,0,none
39.63,1.44,9.82,wet,1,high
69.33,2.11,9.03,gravel,1,high
66.63,3.26,0.79,gravel,0,none
53.31,4.53,8.92,dry,1,medium
67.64,2.95,7.54,gravel,1,medium
48.59,4.43,0.27,dry,0,none
58.22,5.63,3.42,icy,0,none
40.22,3.96,0.12,dry,0,none
71.44,4.43,9.05,dry,1,high
83.43,1.31,2.62,dry,0,none
74.55,4.26,2.27,gravel,0,none
74.27,1.68,6.66,dry,0,none
68.11,3.21,3.87,muddy,0,none
44.26,2.15,9.48,dry,1,high
103.01,5.72,6.54,dry,1,medium
65.68,5.77,1.06,dry,0,none
53.38,4.96,8.56,dry,1,medium
73.94,1.99,4.09,dry,0,none
52.48,4.66,1.1,wet,0,none
64.24,5.53,2.76,dry,0,none
45.35,1.98,4.04,wet,0,none
62.89,3.18,0.0,gravel,0,none
57.52,3.38,2.08,muddy,0,none
83.04,3.84,5.37,muddy,0,none
52.61,0.87,0.66,dry,0,none
50.52,0.58,2.2,gravel,0,none
42.5,2.39,1.32,dry,0,none
77.11,3.67,3.42,gravel,0,none
77.37,3.72,2.76,muddy,0,none
72.69,3.3,2.52,dry,0,none
63.08,3.21,9.65,wet,1,high
64.65,3.51,3.29,dry,0,none
61.46,5.23,8.67,dry,1,medium
46.46,3.83,3.93,gravel,0,none
78.47,2.76,4.76,icy,0,none
70.59,4.24,8.77,dry,1,medium
54.38,3.71,9.06,icy,1,high
76.87,5.51,7.83,dry,1,medium
70.2,1.06,8.94,wet,1,medium
47.14,1.32,6.62,dry,0,none
80.05,3.53,0.6,wet,0,none
67.98,4.38,3.83,dry,0,none
84.34,3.39,7.7,wet,1,medium
70.44,4.64,6.57,dry,0,none
59.91,4.38,7.98,gravel,1,medium
61.07,2.57,4.57,muddy,0,none
57.37,0.51,8.99,dry,1,medium
28.55,2.07,2.58,dry,0,none
51.47,4.12,8.22,wet,1,medium
72.31,4.86,7.82,dry,1,medium
22.55,3.56,2.99,dry,0,none
60.15,3.17,3.35,dry,0,none
68.22,4.2,8.29,dry,1,medium
43.23,5.31,7.04,dry,1,medium
54.61,1.1,8.13,wet,1,medium
